SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
BACMARSLPTOKENPool.sol,,516,DynaMOSA,true,false,0.5154639175257731,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,12,30,0.4,16.643999814987183,1783.5249998569489,1800.168999671936,80,882,1,44
AavePoolReward.sol,,174,DynaMOSA,true,false,0.8484848484848485,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,10.397000074386597,1793.0629999637604,1803.460000038147,145,1605,1,44
vnxManager.sol,,207,DynaMOSA,false,false,0.6538461538461539,0,2,0,30,43,0.6976744186046512,19,20,0.95,10,26,0.38461538461538464,6.913000106811523,1793.345999956131,1800.2590000629425,223,2453,1,43
ZAD.sol,,626,DynaMOSA,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,8,22,0.36363636363636365,8.585999965667725,1792.037999868393,1800.6239998340607,238,2626,1,43
YRX3.sol,,944,DynaMOSA,false,false,0.5409836065573771,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,12,34,0.35294117647058826,23.337000131607056,1778.6480000019073,1801.9850001335144,70,779,1,43
WolfStakingRewards.sol,,801,DynaMOSA,false,false,0.375,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,11,40,0.275,19.55399990081787,1781.5720000267029,1801.1259999275208,67,740,1,43
Weedburn.sol,,970,DynaMOSA,false,false,0.6666666666666666,2,10,0.2,57,88,0.6477272727272727,24,26,0.9230769230769231,19,40,0.475,10.469000101089478,1791.726000070572,1802.1950001716614,143,1582,1,43
WOLF.sol,,990,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,30,39,0.7692307692307693,8,8,1,7,12,0.5833333333333334,6.9049999713897705,1793.5639998912811,1800.468999862671,215,2366,1,43
Vat.sol,,525,DynaMOSA,false,false,0.7714285714285715,3,8,0.375,61,98,0.6224489795918368,26,29,0.896551724137931,21,62,0.3387096774193548,8.946000099182129,1791.3489999771118,1800.295000076294,201,2217,1,43
UFragments.sol,,642,DynaMOSA,false,false,0.2537313432835821,3,28,0.10714285714285714,32,136,0.23529411764705882,18,35,0.5142857142857142,4,34,0.11764705882352941,19.450999975204468,1782.9230000972748,1802.3740000724792,84,932,1,43
Token50X100.sol,,138,DynaMOSA,false,false,0.345679012345679,5,36,0.1388888888888889,51,146,0.3493150684931507,24,40,0.6,9,50,0.18,26.567999839782715,1774.042000055313,1800.6099998950958,59,657,1,43
ThriftToken.sol,,82,DynaMOSA,false,false,0.9230769230769231,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,21,52,0.40384615384615385,11.546000003814697,1788.9900000095367,1800.5360000133514,166,1833,1,43
TPA.sol,,802,DynaMOSA,false,false,0.6071428571428571,5,18,0.2777777777777778,86,150,0.5733333333333334,50,65,0.7692307692307693,22,56,0.39285714285714285,35.27300000190735,1765.5390000343323,1800.8120000362396,44,491,1,43
StakingDextoken.sol,,818,DynaMOSA,false,false,0.7575757575757576,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,22,50,0.44,12.827000141143799,1788.7919998168945,1801.6189999580383,103,1133,1,43
SSTRewards.sol,,617,DynaMOSA,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,10.54200005531311,1789.827999830246,1800.369999885559,152,1677,1,43
SLTDETHlpReward.sol,,341,DynaMOSA,false,false,0.6190476190476191,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,18.891000032424927,1781.9319999217987,1800.8229999542236,70,773,1,43
Rootkit_finance.sol,,671,DynaMOSA,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,11.632999897003174,1788.516000032425,1800.148999929428,155,1707,1,43
Revive.sol,,390,DynaMOSA,false,false,0.5405405405405406,9,22,0.4090909090909091,73,109,0.6697247706422018,32,38,0.8421052631578947,16,36,0.4444444444444444,20.33299994468689,1780.1230001449585,1800.4560000896454,82,903,1,43
RainbowRAK.sol,,678,DynaMOSA,false,false,0.5932203389830508,6,14,0.42857142857142855,61,115,0.5304347826086957,31,42,0.7380952380952381,13,40,0.325,22.26699995994568,1780.1029999256134,1802.369999885559,69,765,1,43
REXUNIFINANCE.sol,,739,DynaMOSA,false,false,0.9230769230769231,1,2,0.5,36,58,0.6206896551724138,10,11,0.9090909090909091,20,52,0.38461538461538464,8.166999816894531,1792.141000032425,1800.3079998493195,196,2157,1,43
PlasmaswapPair.sol,,651,DynaMOSA,false,false,0.14545454545454545,0,24,0,18,99,0.18181818181818182,8,14,0.5714285714285714,3,22,0.13636363636363635,16.83299994468689,1783.3270001411438,1800.1600000858307,112,1238,1,43
POWToken.sol,,870,DynaMOSA,false,false,0.3063063063063063,6,26,0.23076923076923078,50,209,0.23923444976076555,28,63,0.4444444444444444,16,86,0.18604651162790697,41.58099985122681,1759.1480000019073,1800.7289998531342,41,457,1,43
OnXFinance.sol,,735,DynaMOSA,false,false,0.2318840579710145,8,26,0.3076923076923077,24,105,0.22857142857142856,8,37,0.21621621621621623,7,40,0.175,17.942000150680542,1782.1039998531342,1800.0460000038147,98,1086,1,43
NAL.sol,,43,DynaMOSA,false,false,0.6428571428571429,5,18,0.2777777777777778,94,150,0.6266666666666667,53,65,0.8153846153846154,24,56,0.42857142857142855,27.743000030517578,1775.0279998779297,1802.7709999084473,50,560,1,43
MisesLegacyPool.sol,,191,DynaMOSA,false,false,0.5882352941176471,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,4,6,0.6666666666666666,10.756999969482422,1789.4570000171661,1800.2139999866486,128,1414,1,43
MetaCoin.sol,,920,DynaMOSA,false,false,0.9,7,8,0.875,8,9,0.8888888888888888,2,2,1,0,0,0,5.172999858856201,1797.069000005722,1802.2419998645782,86,953,1,43
MIMOToken.sol,,996,DynaMOSA,false,false,1,1,2,0.5,25,43,0.5813953488372093,10,10,1,6,12,0.5,7.932999849319458,0,7.932999849319458,0,10,1,43
LpStaking.sol,,404,DynaMOSA,false,false,0.24096385542168675,2,24,0.08333333333333333,38,139,0.2733812949640288,21,48,0.4375,7,42,0.16666666666666666,26.24399995803833,1776.2999999523163,1802.5439999103546,57,637,1,43
Ledgis.sol,,66,DynaMOSA,false,false,0.6271186440677966,2,12,0.16666666666666666,86,127,0.6771653543307087,40,45,0.8888888888888888,25,50,0.5,14.40999984741211,1785.7860000133514,1800.1959998607635,115,1270,1,43
LUP.sol,,917,DynaMOSA,false,false,0.5517241379310345,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,4,10,0.4,9.555999994277954,1790.8210000991821,1800.37700009346,122,1344,1,43
KPLAY.sol,,567,DynaMOSA,false,false,0.6166666666666667,2,12,0.16666666666666666,83,124,0.6693548387096774,40,46,0.8695652173913043,23,50,0.46,17.08899998664856,1783.896999835968,1800.9859998226166,102,1124,1,43
INS.sol,,11,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,17,37,0.4594594594594595,8,8,1,6,14,0.42857142857142855,13.178999900817871,1786.8529999256134,1800.0319998264313,163,1798,1,43
HTDD_contract.sol,,457,DynaMOSA,false,false,0.5555555555555556,0,0,0,14,26,0.5384615384615384,5,5,1,5,16,0.3125,5.815999984741211,1794.62299990654,1800.4389998912811,164,1806,1,43
GardenContractV2.sol,,252,DynaMOSA,false,false,0.3404255319148936,8,62,0.12903225806451613,51,197,0.25888324873096447,25,32,0.78125,0,22,0,18.021999835968018,1782.3700001239777,1800.3919999599457,87,957,1,43
GFC.sol,,364,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,15.937000036239624,1784.2689998149872,1800.2059998512268,124,1374,1,43
FrogDAOGovernanceRewards.sol,,304,DynaMOSA,false,false,0.7368421052631579,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,13.535000085830688,1786.521999835968,1800.0569999217987,109,1201,1,43
FreakCoin.sol,,864,DynaMOSA,false,false,0.6666666666666666,6,10,0.6,51,74,0.6891891891891891,13,13,1,5,10,0.5,9.324999809265137,1791.289999961853,1800.6149997711182,129,1429,1,43
Final.sol,,840,DynaMOSA,false,false,0.21739130434782608,6,26,0.23076923076923078,29,105,0.2761904761904762,8,37,0.21621621621621623,7,40,0.175,27.40499997138977,1774.3090000152588,1801.7139999866486,58,644,1,43
EqFinanceStaking.sol,,832,DynaMOSA,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,6,22,0.2727272727272727,15.74399995803833,1784.7130000591278,1800.4570000171661,111,1225,1,43
ETFXPool.sol,,737,DynaMOSA,false,false,0.5,7,28,0.25,66,152,0.4342105263157895,32,56,0.5714285714285714,9,40,0.225,30.883000135421753,1772.2869999408722,1803.170000076294,52,579,1,43
DmmControllerV2.sol,,39,DynaMOSA,false,false,0.11557788944723618,0,14,0,53,258,0.2054263565891473,27,111,0.24324324324324326,12,102,0.11764705882352941,126.0939998626709,1675.172000169754,1801.266000032425,12,133,1,43
DatrixoEquityToken.sol,,724,DynaMOSA,false,false,0.6111111111111112,8,22,0.36363636363636365,46,62,0.7419354838709677,15,16,0.9375,16,28,0.5714285714285714,7.866999864578247,1792.728000164032,1800.5950000286102,199,2189,1,43
DMONDETHRewards.sol,,901,DynaMOSA,false,false,0.6190476190476191,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,19.60699987411499,1781.0680000782013,1800.6749999523163,83,916,1,43
Cryptoz.sol,,17,DynaMOSA,false,false,0.5098039215686274,2,18,0.1111111111111111,48,155,0.3096774193548387,24,34,0.7058823529411765,17,74,0.22972972972972974,44.65599989891052,1759.542000055313,1804.1979999542236,37,408,1,43
CryptoGhost.sol,,719,DynaMOSA,false,false,0.76,30,40,0.75,57,77,0.7402597402597403,10,10,1,4,12,0.3333333333333333,300.9559998512268,1593.2860000133514,1894.2419998645782,4,45,1,43
CourtFarming_RoomLPStake.sol,,77,DynaMOSA,false,false,0.6923076923076923,14,32,0.4375,72,108,0.6666666666666666,20,20,1,3,4,0.75,15.07099986076355,1785.6230001449585,1800.694000005722,140,1546,1,43
Core_Fi_V3.sol,,53,DynaMOSA,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,9.9760000705719,1790.7819998264313,1800.7579998970032,142,1565,1,43
BlueICE.sol,,953,DynaMOSA,false,false,0.5964912280701754,7,14,0.5,68,117,0.5811965811965812,32,43,0.7441860465116279,14,38,0.3684210526315789,21.269999980926514,1780.9299998283386,1802.1999998092651,72,794,1,43
Baz.sol,,950,DynaMOSA,false,false,1,8,8,1,16,16,1,2,2,1,0,0,0,31.003000020980835,1045.9279999732971,1076.930999994278,108,1198,1,43
BTCParamV2.sol,,792,DynaMOSA,false,false,0.11538461538461539,0,12,0,16,56,0.2857142857142857,5,16,0.3125,4,14,0.2857142857142857,27.11899995803833,1773.1159999370575,1800.2349998950958,250,2753,1,43
BACMARSLPTOKENPool.sol,,499,DynaMOSA,false,false,0.4426229508196721,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,11,30,0.36666666666666664,31.546000003814697,1769.2490000724792,1800.795000076294,76,843,1,43
AavePoolReward.sol,,679,DynaMOSA,false,false,0.7368421052631579,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,4,6,0.6666666666666666,8.806999921798706,1795.646999835968,1804.4539997577667,150,1656,1,43
vnxManager.sol,,654,sFuzz,false,false,0.6538461538461539,0,2,0,30,43,0.6976744186046512,19,20,0.95,10,26,0.38461538461538464,7.586000204086304,1793.008999824524,1800.5950000286102,239,2632,1,42
ZAD.sol,,829,sFuzz,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,9.010999917984009,1791.5840001106262,1800.5950000286102,226,2492,1,42
YRX3.sol,,835,sFuzz,false,false,0.5409836065573771,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,12,34,0.35294117647058826,21.847000122070312,1779.0410001277924,1800.8880002498627,73,803,1,42
WolfStakingRewards.sol,,89,sFuzz,false,false,0.375,5,14,0.35714285714285715,47,98,0.47959183673469385,24,38,0.631578947368421,12,40,0.3,22.305000066757202,1779.0609998703003,1801.3659999370575,68,757,1,42
Weedburn.sol,,965,sFuzz,false,false,0.6666666666666666,2,10,0.2,53,88,0.6022727272727273,24,26,0.9230769230769231,16,40,0.4,9.050999879837036,1793.0940001010895,1802.1449999809265,148,1628,1,42
WOLF.sol,,106,sFuzz,false,false,0.5666666666666667,9,22,0.4090909090909091,24,39,0.6153846153846154,8,8,1,7,12,0.5833333333333334,8.591000080108643,1791.7689998149872,1800.3599998950958,261,2876,1,42
Vat.sol,,54,sFuzz,false,false,0.8285714285714286,3,8,0.375,66,98,0.673469387755102,28,29,0.9655172413793104,27,62,0.43548387096774194,8.53600001335144,1791.8389999866486,1800.375,188,2078,1,42
UFragments.sol,,957,sFuzz,false,false,0.2537313432835821,3,28,0.10714285714285714,32,136,0.23529411764705882,18,35,0.5142857142857142,4,34,0.11764705882352941,18.986000061035156,1781.539999961853,1800.5260000228882,85,944,1,42
Token50X100.sol,,646,sFuzz,false,false,0.3333333333333333,4,36,0.1111111111111111,51,146,0.3493150684931507,24,40,0.6,10,50,0.2,26.938000202178955,1773.8599998950958,1800.7980000972748,63,693,1,42
ThriftToken.sol,,82,sFuzz,false,false,0.9230769230769231,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,21,52,0.40384615384615385,11.141000032424927,1788.9400000572205,1800.0810000896454,187,2061,1,42
TPA.sol,,262,sFuzz,false,false,0.6309523809523809,5,18,0.2777777777777778,95,150,0.6333333333333333,52,65,0.8,22,56,0.39285714285714285,33.20899987220764,1769.1070001125336,1802.3159999847412,45,496,1,42
StakingDextoken.sol,,469,sFuzz,false,false,0.7575757575757576,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,22,50,0.44,13.884000062942505,1786.4830000400543,1800.3670001029968,123,1354,1,42
SSTRewards.sol,,844,sFuzz,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,15.503000020980835,1784.6389999389648,1800.1419999599457,158,1747,1,42
SLTDETHlpReward.sol,,364,sFuzz,false,false,0.6190476190476191,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,23.700999975204468,1777.744999885559,1801.4459998607635,71,784,1,42
Rootkit_finance.sol,,536,sFuzz,false,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,13.299999952316284,1787.3040001392365,1800.6040000915527,183,2023,1,42
Revive.sol,,283,sFuzz,false,false,0.5405405405405406,9,22,0.4090909090909091,73,109,0.6697247706422018,32,38,0.8421052631578947,16,36,0.4444444444444444,22.530999898910522,1777.8680000305176,1800.398999929428,79,873,1,42
RainbowRAK.sol,,211,sFuzz,false,false,0.5932203389830508,6,14,0.42857142857142855,61,115,0.5304347826086957,31,42,0.7380952380952381,13,40,0.325,23.63700008392334,1778.1689999103546,1801.805999994278,73,803,1,42
REXUNIFINANCE.sol,,432,sFuzz,false,false,0.9230769230769231,1,2,0.5,36,58,0.6206896551724138,10,11,0.9090909090909091,18,52,0.34615384615384615,6.08899998664856,1794.9460000991821,1801.0350000858307,216,2379,1,42
PlasmaswapPair.sol,,336,sFuzz,false,false,0.14545454545454545,0,24,0,18,99,0.18181818181818182,8,14,0.5714285714285714,3,22,0.13636363636363635,14.858999967575073,1785.585000038147,1800.444000005722,115,1275,1,42
POWToken.sol,,727,sFuzz,false,false,0.3153153153153153,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,16,86,0.18604651162790697,40.83200001716614,1762.1710000038147,1803.0030000209808,40,442,1,42
OnXFinance.sol,,453,sFuzz,false,false,0.2463768115942029,8,26,0.3076923076923077,25,105,0.23809523809523808,8,37,0.21621621621621623,6,40,0.15,17.462000131607056,1783.4479999542236,1800.9100000858307,99,1094,1,42
NAL.sol,,438,sFuzz,false,false,0.6547619047619048,5,18,0.2777777777777778,92,150,0.6133333333333333,54,65,0.8307692307692308,24,56,0.42857142857142855,27.413000106811523,1775.0299999713898,1802.4430000782013,51,569,1,42
MisesLegacyPool.sol,,987,sFuzz,false,false,0.5882352941176471,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,4,6,0.6666666666666666,17.852999925613403,1782.736999988556,1800.5899999141693,133,1471,1,42
MetaCoin.sol,,336,sFuzz,false,false,0.9,7,8,0.875,8,9,0.8888888888888888,2,2,1,0,0,0,7.92300009727478,1793.4140000343323,1801.337000131607,180,1984,1,42
MIMOToken.sol,,287,sFuzz,false,false,1,1,2,0.5,25,43,0.5813953488372093,10,10,1,6,12,0.5,9.906000137329102,16.88699984550476,26.792999982833862,2,32,1,42
LpStaking.sol,,258,sFuzz,false,false,0.24096385542168675,2,24,0.08333333333333333,36,139,0.2589928057553957,20,48,0.4166666666666667,7,42,0.16666666666666666,23.05900001525879,1778.9740002155304,1802.0330002307892,63,694,1,42
Ledgis.sol,,586,sFuzz,false,false,0.6271186440677966,2,12,0.16666666666666666,86,127,0.6771653543307087,40,45,0.8888888888888888,25,50,0.5,14.70199990272522,1786.1679999828339,1800.869999885559,117,1294,1,42
LUP.sol,,964,sFuzz,false,false,0.5517241379310345,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,5,10,0.5,11.894999980926514,1788.9889998435974,1800.883999824524,131,1446,1,42
KPLAY.sol,,396,sFuzz,false,false,0.6333333333333333,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,25,50,0.5,20.317999839782715,1781.797000169754,1802.1150000095367,97,1067,1,42
INS.sol,,171,sFuzz,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,13.530999898910522,1787.4449999332428,1800.9759998321533,160,1768,1,42
HTDD_contract.sol,,84,sFuzz,false,false,0.5555555555555556,0,0,0,20,26,0.7692307692307693,5,5,1,9,16,0.5625,8.825999975204468,1792.574000120163,1801.4000000953674,205,2260,1,42
GardenContractV2.sol,,25,sFuzz,false,false,0.3404255319148936,8,62,0.12903225806451613,51,197,0.25888324873096447,25,32,0.78125,0,22,0,17.155999898910522,1784.1280000209808,1801.2839999198914,91,1008,1,42
GFC.sol,,237,sFuzz,false,false,0.9090909090909091,1,2,0.5,23,37,0.6216216216216216,8,8,1,6,14,0.42857142857142855,15.980000019073486,1784.858999967575,1800.8389999866486,110,1220,1,42
FrogDAOGovernanceRewards.sol,,699,sFuzz,false,false,0.7368421052631579,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,19.727999925613403,1781.7800002098083,1801.5080001354218,110,1218,1,42
FreakCoin.sol,,314,sFuzz,false,false,0.6666666666666666,6,10,0.6,52,74,0.7027027027027027,13,13,1,5,10,0.5,10.424999952316284,1790.031000137329,1800.4560000896454,161,1773,1,42
Final.sol,,163,sFuzz,false,false,0.2318840579710145,8,26,0.3076923076923077,28,105,0.26666666666666666,8,37,0.21621621621621623,7,40,0.175,31.09999990463257,1769.1490001678467,1800.2490000724792,61,676,1,42
EqFinanceStaking.sol,,694,sFuzz,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,4,22,0.18181818181818182,13.622999906539917,1787.3040001392365,1800.9270000457764,111,1222,1,42
ETFXPool.sol,,591,sFuzz,false,false,0.5,7,28,0.25,66,152,0.4342105263157895,32,56,0.5714285714285714,9,40,0.225,26.41100001335144,1774.3259999752045,1800.736999988556,61,680,1,42
DmmControllerV2.sol,,443,sFuzz,false,false,0.09045226130653267,0,14,0,38,258,0.14728682170542637,21,111,0.1891891891891892,6,102,0.058823529411764705,117.96200013160706,1683.0609998703003,1801.0230000019073,13,143,1,42
DatrixoEquityToken.sol,,770,sFuzz,false,false,0.6111111111111112,8,22,0.36363636363636365,46,62,0.7419354838709677,15,16,0.9375,15,28,0.5357142857142857,6.411999940872192,1793.5930001735687,1800.005000114441,207,2286,1,42
DMONDETHRewards.sol,,429,sFuzz,false,false,0.6190476190476191,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,21.473000049591064,1779.2320001125336,1800.7050001621246,87,966,1,42
Cryptoz.sol,,863,sFuzz,false,false,0.5098039215686274,2,18,0.1111111111111111,49,155,0.3161290322580645,25,34,0.7352941176470589,18,74,0.24324324324324326,43.537999868392944,1759.8980000019073,1803.4359998703003,38,419,1,42
CryptoGhost.sol,,647,sFuzz,false,false,0.86,35,40,0.875,62,77,0.8051948051948052,10,10,1,4,12,0.3333333333333333,118.83799982070923,1759.9390001296997,1878.776999950409,3,39,1,42
CourtFarming_RoomLPStake.sol,,447,sFuzz,false,false,0.6923076923076923,14,32,0.4375,72,108,0.6666666666666666,20,20,1,3,4,0.75,18.817999839782715,1784.172000169754,1802.9900000095367,113,1247,1,42
Core_Fi_V3.sol,,957,sFuzz,false,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,7.128000020980835,1796.0769999027252,1803.204999923706,205,2256,1,42
BlueICE.sol,,192,sFuzz,false,false,0.5964912280701754,7,14,0.5,68,117,0.5811965811965812,32,43,0.7441860465116279,14,38,0.3684210526315789,20.424000024795532,1780.8759999275208,1801.2999999523163,76,839,1,42
Baz.sol,,791,sFuzz,false,false,1,8,8,1,16,16,1,2,2,1,0,0,0,29.933000087738037,154.6780002117157,184.61100029945374,15,175,1,42
BTCParamV2.sol,,557,sFuzz,false,false,0.11538461538461539,0,12,0,16,56,0.2857142857142857,5,16,0.3125,4,14,0.2857142857142857,24.503000020980835,1775.925999879837,1800.4289999008179,245,2695,1,42
BACMARSLPTOKENPool.sol,,406,sFuzz,false,false,0.4426229508196721,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,11,30,0.36666666666666664,35.66900014877319,1766.1169998645782,1801.7860000133514,79,873,1,42
AavePoolReward.sol,,756,sFuzz,false,false,0.7368421052631579,5,10,0.5,26,44,0.5909090909090909,11,12,0.9166666666666666,5,6,0.8333333333333334,9.735999822616577,1793.3710000514984,1803.106999874115,155,1714,1,42
vnxManager.sol,,377,sFuzz,true,false,0.6666666666666666,0,2,0,31,43,0.7209302325581395,19,20,0.95,12,26,0.46153846153846156,9.707000017166138,1791.3199999332428,1801.026999950409,241,2651,1,41
ZAD.sol,,871,sFuzz,true,false,0.576271186440678,0,2,0,42,66,0.6363636363636364,20,29,0.6896551724137931,8,22,0.36363636363636365,8.28600001335144,1792.1480000019073,1800.4340000152588,306,3371,1,41
YRX3.sol,,827,sFuzz,true,false,0.5514018691588785,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,12,34,0.35294117647058826,23.557999849319458,1777.6110000610352,1801.1689999103546,72,801,1,41
WolfStakingRewards.sol,,397,sFuzz,true,false,0.4166666666666667,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,11,40,0.275,21.584999799728394,1779.0230000019073,1800.6079998016357,75,831,1,41
Weedburn.sol,,495,sFuzz,true,false,0.7195121951219512,2,10,0.2,58,88,0.6590909090909091,24,26,0.9230769230769231,19,40,0.475,14,1786.491000175476,1800.491000175476,145,1601,1,41
WOLF.sol,,219,sFuzz,true,false,0.6666666666666666,9,22,0.4090909090909091,26,39,0.6666666666666666,8,8,1,8,12,0.6666666666666666,8.90500020980835,1792.0590000152588,1800.9640002250671,247,2718,1,41
Vat.sol,,76,sFuzz,true,false,0.7927927927927928,3,8,0.375,69,98,0.7040816326530612,28,29,0.9655172413793104,29,62,0.46774193548387094,9.51199984550476,1791.3970000743866,1800.9089999198914,201,2217,1,41
UFragments.sol,,482,sFuzz,true,false,0.2231404958677686,9,28,0.32142857142857145,48,136,0.35294117647058826,18,35,0.5142857142857142,5,34,0.14705882352941177,21.854000091552734,1779.9739999771118,1801.8280000686646,89,989,1,41
Token50X100.sol,,247,sFuzz,true,false,0.36024844720496896,4,36,0.1111111111111111,51,146,0.3493150684931507,24,40,0.6,10,50,0.2,34.22699999809265,1767.2070000171661,1801.4340000152588,65,717,1,41
ThriftToken.sol,,114,sFuzz,true,false,0.8,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,23,52,0.4423076923076923,10.766999959945679,1790.2249999046326,1800.9919998645782,185,2039,1,41
TPA.sol,,637,sFuzz,true,false,0.7058823529411765,5,18,0.2777777777777778,99,150,0.66,54,65,0.8307692307692308,24,56,0.42857142857142855,36.544999837875366,1766.0199999809265,1802.5649998188019,49,546,1,41
StakingDextoken.sol,,917,sFuzz,true,false,0.7894736842105263,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,22,50,0.44,23.459999799728394,1777.770000219345,1801.2300000190735,97,1073,1,41
SSTRewards.sol,,410,sFuzz,true,false,0.7666666666666667,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,10.558000087738037,1790.9590001106262,1801.5170001983643,158,1748,1,41
SLTDETHlpReward.sol,,965,sFuzz,true,false,0.6752136752136753,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,24.5239999294281,1777.0460000038147,1801.5699999332428,82,904,1,41
Rootkit_finance.sol,,797,sFuzz,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,14.680000066757202,1785.5899999141693,1800.2699999809265,208,2298,1,41
Revive.sol,,411,sFuzz,true,false,0.5775862068965517,9,22,0.4090909090909091,65,109,0.5963302752293578,31,38,0.8157894736842105,16,36,0.4444444444444444,22.122000217437744,1779.9399998188019,1802.0620000362396,80,886,1,41
RainbowRAK.sol,,211,sFuzz,true,false,0.5945945945945946,6,14,0.42857142857142855,61,115,0.5304347826086957,31,42,0.7380952380952381,13,40,0.325,27.467999935150146,1775.0530002117157,1802.5210001468658,66,734,1,41
REXUNIFINANCE.sol,,484,sFuzz,true,false,0.8,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,24,52,0.46153846153846156,11.598000049591064,1789.013000011444,1800.6110000610352,325,3579,1,41
PlasmaswapPair.sol,,411,sFuzz,true,false,0.17333333333333334,0,24,0,20,99,0.20202020202020202,8,14,0.5714285714285714,4,22,0.18181818181818182,14.526999950408936,1786.2999999523163,1800.8269999027252,107,1185,1,41
POWToken.sol,,405,sFuzz,true,false,0.3076923076923077,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,16,86,0.18604651162790697,39.539000034332275,1760.635999917984,1800.1749999523163,41,456,1,41
OnXFinance.sol,,756,sFuzz,true,false,0.25688073394495414,9,26,0.34615384615384615,26,105,0.24761904761904763,8,37,0.21621621621621623,8,40,0.2,18.16000008583069,1783.1970000267029,1801.3570001125336,95,1045,1,41
NAL.sol,,685,sFuzz,true,false,0.6882352941176471,5,18,0.2777777777777778,100,150,0.6666666666666666,54,65,0.8307692307692308,25,56,0.44642857142857145,26.167999982833862,1774.1689999103546,1800.3369998931885,55,609,1,41
