SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
Cryptoz.sol,,138,sFuzz,false,false,0.5098039215686274,2,18,0.1111111111111111,49,155,0.3161290322580645,25,34,0.7352941176470589,19,74,0.25675675675675674,41.01900005340576,1762.7690000534058,1803.7880001068115,37,415,1,74
CryptoGhost.sol,,941,sFuzz,false,false,0.86,35,40,0.875,62,77,0.8051948051948052,10,10,1,4,12,0.3333333333333333,225.11899995803833,1575.9160001277924,1801.0350000858307,5,60,1,74
CourtFarming_RoomLPStake.sol,,967,sFuzz,false,false,0.6923076923076923,14,32,0.4375,72,108,0.6666666666666666,20,20,1,3,4,0.75,14.733999967575073,1785.6109998226166,1800.3449997901917,130,1431,1,74
Core_Fi_V3.sol,,719,sFuzz,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,5.167999982833862,1795.114000082016,1800.2820000648499,244,2691,1,74
BlueICE.sol,,804,sFuzz,false,false,0.5964912280701754,7,14,0.5,68,117,0.5811965811965812,32,43,0.7441860465116279,14,38,0.3684210526315789,19.918999910354614,1780.954999923706,1800.8739998340607,80,886,1,74
Baz.sol,,992,sFuzz,false,false,1,8,8,1,16,16,1,2,2,1,0,0,0,4.746000051498413,180.51500010490417,185.2610001564026,45,505,1,74
BTCParamV2.sol,,563,sFuzz,false,false,0.11538461538461539,0,12,0,16,56,0.2857142857142857,5,16,0.3125,4,14,0.2857142857142857,7.204999923706055,1792.917000055313,1800.1219999790192,271,2985,1,74
BACMARSLPTOKENPool.sol,,713,sFuzz,false,false,0.4426229508196721,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,11,30,0.36666666666666664,24.268999814987183,1776.5390000343323,1800.8079998493195,75,834,1,74
AavePoolReward.sol,,486,sFuzz,false,false,0.7368421052631579,5,10,0.5,26,44,0.5909090909090909,11,12,0.9166666666666666,4,6,0.6666666666666666,7.2850000858306885,1793.0169999599457,1800.3020000457764,174,1914,1,74
vnxManager.sol,,512,sFuzz,true,false,0.6111111111111112,0,2,0,30,43,0.6976744186046512,19,20,0.95,10,26,0.38461538461538464,8.116999864578247,1792.1520001888275,1800.2690000534058,338,3722,1,73
ZAD.sol,,394,sFuzz,true,false,0.559322033898305,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,8,22,0.36363636363636365,7.296999931335449,1792.9769999980927,1800.273999929428,326,3591,1,73
YRX3.sol,,878,sFuzz,true,false,0.5514018691588785,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,12,34,0.35294117647058826,23.117000102996826,1777.0540001392365,1800.1710002422333,75,832,1,73
WolfStakingRewards.sol,,473,sFuzz,true,false,0.4166666666666667,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,11,40,0.275,19.996999979019165,1781.133999824524,1801.130999803543,76,845,1,73
Weedburn.sol,,627,sFuzz,true,false,0.7195121951219512,2,10,0.2,58,88,0.6590909090909091,24,26,0.9230769230769231,19,40,0.475,8.86899995803833,1791.7430000305176,1800.611999988556,167,1847,1,73
WOLF.sol,,338,sFuzz,true,false,0.6666666666666666,9,22,0.4090909090909091,26,39,0.6666666666666666,8,8,1,8,12,0.6666666666666666,6.200999975204468,1795.34099984169,1801.5419998168945,259,2851,1,73
Vat.sol,,107,sFuzz,true,false,0.7117117117117117,3,8,0.375,65,98,0.6632653061224489,28,29,0.9655172413793104,25,62,0.4032258064516129,8.276000022888184,1791.8129999637604,1800.0889999866486,205,2256,1,73
UFragments.sol,,773,sFuzz,true,false,0.21487603305785125,3,28,0.10714285714285714,32,136,0.23529411764705882,18,35,0.5142857142857142,4,34,0.11764705882352941,17.860000133514404,1782.2829999923706,1800.143000125885,93,1032,1,73
Token50X100.sol,,488,sFuzz,true,false,0.40372670807453415,4,36,0.1111111111111111,60,146,0.410958904109589,26,40,0.65,12,50,0.24,22.876999855041504,1777.9089999198914,1800.7859997749329,70,776,1,73
ThriftToken.sol,,808,sFuzz,true,false,0.8,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,22,52,0.4230769230769231,10.651999950408936,1790.0849997997284,1800.7369997501373,195,2152,1,73
TPA.sol,,526,sFuzz,true,false,0.7352941176470589,5,18,0.2777777777777778,94,150,0.6266666666666667,55,65,0.8461538461538461,26,56,0.4642857142857143,25.319999933242798,1777.516000032425,1802.8359999656677,53,589,1,73
StakingDextoken.sol,,437,sFuzz,true,false,0.7894736842105263,4,10,0.4,54,93,0.5806451612903226,25,27,0.9259259259259259,22,50,0.44,19.064000129699707,1782.2699999809265,1801.3340001106262,117,1287,1,73
SSTRewards.sol,,993,sFuzz,true,false,0.7666666666666667,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,12.571000099182129,1787.6909999847412,1800.2620000839233,170,1880,1,73
SLTDETHlpReward.sol,,972,sFuzz,true,false,0.6752136752136753,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,21.575999975204468,1779.986999988556,1801.5629999637604,88,969,1,73
Rootkit_finance.sol,,845,sFuzz,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,11.775000095367432,1788.3300001621246,1800.105000257492,390,4291,1,73
Revive.sol,,237,sFuzz,true,false,0.603448275862069,9,22,0.4090909090909091,70,109,0.6422018348623854,32,38,0.8421052631578947,16,36,0.4444444444444444,15.508999824523926,1785.029000043869,1800.537999868393,101,1112,1,73
RainbowRAK.sol,,118,sFuzz,true,false,0.5945945945945946,6,14,0.42857142857142855,61,115,0.5304347826086957,31,42,0.7380952380952381,13,40,0.325,18.796000003814697,1782.59099984169,1801.3869998455048,84,931,1,73
REXUNIFINANCE.sol,,550,sFuzz,true,false,0.8,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,22,52,0.4230769230769231,8.196999788284302,1792.5890002250671,1800.7860000133514,215,2373,1,73
PlasmaswapPair.sol,,380,sFuzz,true,false,0.17333333333333334,0,24,0,20,99,0.20202020202020202,8,14,0.5714285714285714,4,22,0.18181818181818182,14.024999856948853,1786.4120001792908,1800.4370000362396,117,1296,1,73
POWToken.sol,,361,sFuzz,true,false,0.3076923076923077,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,16,86,0.18604651162790697,36.59000015258789,1765.6689999103546,1802.2590000629425,42,469,1,73
OnXFinance.sol,,815,sFuzz,true,false,0.25688073394495414,9,26,0.34615384615384615,26,105,0.24761904761904763,8,37,0.21621621621621623,8,40,0.2,18.57800006866455,1782.4489998817444,1801.026999950409,104,1152,1,73
NAL.sol,,74,sFuzz,true,false,0.6588235294117647,5,18,0.2777777777777778,97,150,0.6466666666666666,52,65,0.8,23,56,0.4107142857142857,29.236000061035156,1770.9000000953674,1800.1360001564026,50,555,1,73
MisesLegacyPool.sol,,581,sFuzz,true,false,0.7428571428571429,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,4,6,0.6666666666666666,11.696000099182129,1788.9500000476837,1800.6460001468658,176,1936,1,73
MetaCoin.sol,,214,sFuzz,true,false,0.9,7,8,0.875,8,9,0.8888888888888888,2,2,1,0,0,0,8.67799997329712,1792.460000038147,1801.138000011444,191,2109,1,73
MIMOToken.sol,,575,sFuzz,true,false,0.9166666666666666,1,2,0.5,25,43,0.5813953488372093,10,10,1,7,12,0.5833333333333334,9.882999897003174,1790.569000005722,1800.4519999027252,185,2042,1,73
LpStaking.sol,,871,sFuzz,true,false,0.23255813953488372,2,24,0.08333333333333333,36,139,0.2589928057553957,20,48,0.4166666666666667,7,42,0.16666666666666666,24.475000143051147,1776.3810000419617,1800.8560001850128,65,722,1,73
Ledgis.sol,,322,sFuzz,true,false,0.7664233576642335,2,12,0.16666666666666666,86,127,0.6771653543307087,40,45,0.8888888888888888,25,50,0.5,13.930999994277954,1786.5390000343323,1800.4700000286102,128,1410,1,73
LUP.sol,,366,sFuzz,true,false,0.6097560975609756,2,12,0.16666666666666666,30,49,0.6122448979591837,15,18,0.8333333333333334,5,10,0.5,12.50600004196167,1788.1820001602173,1800.688000202179,131,1446,1,73
KPLAY.sol,,587,sFuzz,true,false,0.7681159420289855,2,12,0.16666666666666666,89,124,0.717741935483871,41,46,0.8913043478260869,25,50,0.5,15.266999959945679,1786.1799998283386,1801.4469997882843,111,1224,1,73
INS.sol,,497,sFuzz,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,9,14,0.6428571428571429,17.161999940872192,1783.7779998779297,1800.9399998188019,172,1901,1,73
HTDD_contract.sol,,397,sFuzz,true,false,0.76,0,0,0,20,26,0.7692307692307693,5,5,1,9,16,0.5625,9.64299988746643,1790.8109998703003,1800.4539997577667,235,2593,1,73
GardenContractV2.sol,,64,sFuzz,true,false,0.27586206896551724,8,62,0.12903225806451613,52,197,0.2639593908629442,25,32,0.78125,0,22,0,19.630000114440918,1781.2730000019073,1800.9030001163483,93,1029,1,73
GFC.sol,,366,sFuzz,true,false,0.92,1,2,0.5,28,37,0.7567567567567568,8,8,1,10,14,0.7142857142857143,15.205999851226807,1786.1680002212524,1801.3740000724792,141,1553,1,73
FrogDAOGovernanceRewards.sol,,766,sFuzz,true,false,0.7073170731707317,5,10,0.5,31,56,0.5535714285714286,13,16,0.8125,9,16,0.5625,14.627000093460083,1785.4469997882843,1800.0739998817444,150,1656,1,73
FreakCoin.sol,,316,sFuzz,true,false,0.7352941176470589,6,10,0.6,56,74,0.7567567567567568,13,13,1,7,10,0.7,11.436000108718872,1788.6189999580383,1800.0550000667572,209,2304,1,73
Final.sol,,908,sFuzz,true,false,0.24770642201834864,8,26,0.3076923076923077,30,105,0.2857142857142857,8,37,0.21621621621621623,7,40,0.175,22.966000080108643,1779.1059999465942,1802.0720000267029,65,724,1,73
EqFinanceStaking.sol,,445,sFuzz,true,false,0.37333333333333335,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,5,22,0.22727272727272727,12.526000022888184,1787.5659999847412,1800.0920000076294,139,1531,1,73
ETFXPool.sol,,335,sFuzz,true,false,0.4765625,7,28,0.25,66,152,0.4342105263157895,32,56,0.5714285714285714,9,40,0.225,27.460999965667725,1773.095999956131,1800.5569999217987,62,682,1,73
DmmControllerV2.sol,,430,sFuzz,true,false,0.0395778364116095,0,14,0,29,258,0.1124031007751938,14,111,0.12612612612612611,5,102,0.049019607843137254,106.97900009155273,1697.4349999427795,1804.4140000343323,13,147,1,73
DatrixoEquityToken.sol,,88,sFuzz,true,false,0.7875,8,22,0.36363636363636365,47,62,0.7580645161290323,15,16,0.9375,16,28,0.5714285714285714,7.721999883651733,1792.3129999637604,1800.034999847412,239,2629,1,73
DMONDETHRewards.sol,,307,sFuzz,true,false,0.6752136752136753,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,13,34,0.38235294117647056,21.164999961853027,1781.3430001735687,1802.5080001354218,85,935,1,73
Cryptoz.sol,,628,sFuzz,true,false,0.4418604651162791,2,18,0.1111111111111111,48,155,0.3096774193548387,24,34,0.7058823529411765,17,74,0.22972972972972974,43.38499999046326,1758.244999885559,1801.6299998760223,37,413,1,73
CryptoGhost.sol,,73,sFuzz,true,false,0.8225806451612904,36,40,0.9,62,77,0.8051948051948052,10,10,1,4,12,0.3333333333333333,31.103000164031982,1856.7539999485016,1887.8570001125336,17,187,1,73
CourtFarming_RoomLPStake.sol,,915,sFuzz,true,false,0.7142857142857143,15,32,0.46875,75,108,0.6944444444444444,20,20,1,4,4,1,12.300000190734863,1788.3209998607635,1800.6210000514984,142,1567,1,73
Core_Fi_V3.sol,,759,sFuzz,true,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,6.474999904632568,1794.914999961853,1801.3899998664856,198,2188,1,73
BlueICE.sol,,777,sFuzz,true,false,0.6261682242990654,7,14,0.5,68,117,0.5811965811965812,32,43,0.7441860465116279,14,38,0.3684210526315789,21.322999954223633,1779.3519999980927,1800.6749999523163,79,876,1,73
Baz.sol,,889,sFuzz,true,false,1,8,8,1,16,16,1,2,2,1,0,0,0,4.134000062942505,548.0980000495911,552.2320001125336,84,934,1,73
BTCParamV2.sol,,835,sFuzz,true,false,0.19444444444444445,0,12,0,16,56,0.2857142857142857,5,16,0.3125,4,14,0.2857142857142857,7.6540000438690186,1792.9340000152588,1800.5880000591278,270,2975,1,73
BACMARSLPTOKENPool.sol,,251,sFuzz,true,false,0.5154639175257731,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,11,30,0.36666666666666664,32.11400008201599,1768.3339998722076,1800.4479999542236,74,821,1,73
AavePoolReward.sol,,113,sFuzz,true,false,0.8484848484848485,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,5,6,0.8333333333333334,6.857000112533569,1793.329999923706,1800.1870000362396,166,1826,1,73
afiController.sol,,111,DynaMOSA,false,false,0.3728813559322034,0,10,0,34,102,0.3333333333333333,22,34,0.6470588235294118,21,56,0.375,17.698999881744385,1783.170000076294,1800.8689999580383,100,1103,1,72
YieldFarmLP2.sol,,304,DynaMOSA,false,false,0.3333333333333333,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,30.06599998474121,1769.9849998950958,1800.050999879837,54,597,1,72
XenoFelix.sol,,692,DynaMOSA,false,false,0.5875,4,18,0.2222222222222222,86,151,0.5695364238410596,47,63,0.746031746031746,22,60,0.36666666666666664,19.253000020980835,1782.3249998092651,1801.577999830246,60,667,1,72
WheatFarm.sol,,130,DynaMOSA,false,false,0.2463768115942029,9,26,0.34615384615384615,26,105,0.24761904761904763,8,37,0.21621621621621623,7,40,0.175,25.60699987411499,1774.6960000991821,1800.3029999732971,66,728,1,72
Wallet.sol,,559,DynaMOSA,false,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,4.1559998989105225,0,4.1559998989105225,0,10,1,72
Voting.sol,,487,DynaMOSA,false,false,0.14102564102564102,0,30,0,27,250,0.108,24,111,0.21621621621621623,6,94,0.06382978723404255,66.88300013542175,1740.0079998970032,1806.891000032425,22,248,1,72
UNIWHALE_ERC20.sol,,237,DynaMOSA,false,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,8.638999938964844,1791.8339998722076,1800.4729998111725,201,2218,1,72
TokenDispatch.sol,,27,DynaMOSA,false,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,12.748999834060669,1787.949000120163,1800.6979999542236,173,1903,1,72
TimeMiner.sol,,856,DynaMOSA,false,false,0.96,4,6,0.6666666666666666,74,90,0.8222222222222222,19,19,1,10,18,0.5555555555555556,9.88100004196167,1792.1760001182556,1802.0570001602173,141,1552,1,72
TetherToken.sol,,390,DynaMOSA,false,false,0.782608695652174,6,12,0.5,30,51,0.5882352941176471,11,11,1,10,30,0.3333333333333333,15.00600004196167,1785.0230000019073,1800.029000043869,127,1402,1,72
Straight_Fire_Finance.sol,,97,DynaMOSA,false,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,11.087999820709229,1789.2080001831055,1800.2960000038147,146,1607,1,72
SpiritCoin.sol,,748,DynaMOSA,false,false,0.6451612903225806,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,15,34,0.4411764705882353,9.50600004196167,1793.0090000629425,1802.5150001049042,145,1598,1,72
SLTDStaking.sol,,835,DynaMOSA,false,false,0.47540983606557374,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,18.924999952316284,1781.5859999656677,1800.510999917984,81,892,1,72
SALESCONTRACT.sol,,12,DynaMOSA,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,11.398000001907349,1789.4509999752045,1800.8489999771118,183,2016,1,72
Rexona.sol,,591,DynaMOSA,false,false,0.5333333333333333,8,22,0.36363636363636365,28,39,0.717948717948718,8,8,1,8,12,0.6666666666666666,12.14299988746643,1789.1579999923706,1801.300999879837,123,1362,1,72
Reentrance.sol,,374,DynaMOSA,false,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,9.631999969482422,1791.4050002098083,1801.0370001792908,213,2351,1,72
RIT.sol,,383,DynaMOSA,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,10.573999881744385,1789.925999879837,1800.4999997615814,158,1746,1,72
QuickToken.sol,,800,DynaMOSA,false,false,0.6451612903225806,3,8,0.375,47,76,0.618421052631579,16,23,0.6956521739130435,13,34,0.38235294117647056,8.809000015258789,1791.2669999599457,1800.0759999752045,194,2139,1,72
PRDZstakingV2.sol,,402,DynaMOSA,false,false,0.45454545454545453,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,6,18,0.3333333333333333,14.211999893188477,1786.233999967575,1800.4459998607635,109,1199,1,72
PACT.sol,,912,DynaMOSA,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,8.651999950408936,1792.1170001029968,1800.7690000534058,234,2577,1,72
NasiLiquidityPoolFactory.sol,,509,DynaMOSA,false,false,0.10126582278481013,2,50,0.04,33,320,0.103125,13,106,0.12264150943396226,8,88,0.09090909090909091,88.93700003623962,1712.8120000362396,1801.7490000724792,16,183,1,72
MoshiachCoinStaking.sol,,485,DynaMOSA,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,5,22,0.22727272727272727,10.835999965667725,1789.4610002040863,1800.297000169754,157,1732,1,72
MetaCoin2.sol,,57,DynaMOSA,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,13.493000030517578,0,13.493000030517578,0,10,1,72
MarsStakingRewards.sol,,39,DynaMOSA,false,false,0.532258064516129,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,13,42,0.30952380952380953,22.939000129699707,1777.233999967575,1800.1730000972748,69,768,1,72
MARVELCOIN.sol,,691,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,27,37,0.7297297297297297,8,8,1,6,14,0.42857142857142855,8.967999935150146,1791.5710000991821,1800.5390000343323,179,1974,1,72
Liquidity_v8.sol,,56,DynaMOSA,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,13.770999908447266,1786.7890000343323,1800.5599999427795,109,1206,1,72
Layerx.sol,,561,DynaMOSA,false,false,0.5,2,18,0.1111111111111111,63,132,0.4772727272727273,24,26,0.9230769230769231,18,48,0.375,15.671000003814697,1785.6690001487732,1801.340000152588,109,1200,1,72
LIBERAPAY.sol,,603,DynaMOSA,false,false,0.5,5,28,0.17857142857142858,79,141,0.5602836879432624,32,39,0.8205128205128205,22,50,0.44,18.23200011253357,1781.9560000896454,1800.188000202179,101,1111,1,72
JGNRewards.sol,,592,DynaMOSA,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,13.663000106811523,1786.8379998207092,1800.5009999275208,144,1593,1,72
HungryHoody.sol,,580,DynaMOSA,false,false,0.6470588235294118,0,0,0,18,25,0.72,10,10,1,3,8,0.375,18.638999938964844,1782.8949999809265,1801.5339999198914,154,1698,1,72
GreenMarkTrust.sol,,412,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,10.569000005722046,1789.8039999008179,1800.37299990654,205,2264,1,72
GUMARewards.sol,,713,DynaMOSA,false,false,0.5172413793103449,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,16.80900001525879,1783.4719998836517,1800.2809998989105,82,903,1,72
GAZ_ERC20.sol,,735,DynaMOSA,false,false,0.6153846153846154,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,7.562999963760376,1793.0889999866486,1800.651999950409,233,2565,1,72
FrogDAO.sol,,971,DynaMOSA,false,false,0.6470588235294118,0,0,0,18,25,0.72,10,10,1,3,8,0.375,12.879999876022339,1787.6750001907349,1800.5550000667572,167,1841,1,72
Fomp.sol,,951,DynaMOSA,false,false,0.6976744186046512,9,24,0.375,65,92,0.7065217391304348,19,19,1,10,20,0.5,9.157000064849854,1792.1079998016357,1801.2649998664856,168,1849,1,72
FairStockEquity.sol,,28,DynaMOSA,false,false,0.78125,1,6,0.16666666666666666,57,120,0.475,26,28,0.9285714285714286,21,48,0.4375,16.35099983215332,1784.0989999771118,1800.4499998092651,99,1095,1,72
EdenCoin.sol,,143,DynaMOSA,false,false,1,2,2,1,27,33,0.8181818181818182,8,8,1,8,14,0.5714285714285714,11.321000099182129,615.3610000610352,626.6820001602173,39,439,1,72
Dynamic.sol,,326,DynaMOSA,false,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,7.818000078201294,1792.9489998817444,1800.7669999599457,195,2147,1,72
Dipex.sol,,358,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,26,39,0.6666666666666666,8,8,1,8,12,0.6666666666666666,9.041000127792358,1791.0479998588562,1800.0889999866486,234,2575,1,72
DSP.sol,,106,DynaMOSA,false,false,0.6219512195121951,5,18,0.2777777777777778,98,154,0.6363636363636364,50,64,0.78125,27,60,0.45,24.68400001525879,1778.276999950409,1802.9609999656677,51,567,1,72
DJCoin.sol,,12,DynaMOSA,false,false,0.896551724137931,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,11.086999893188477,1790.276999950409,1801.3639998435974,159,1751,1,72
CryptoSecureBankToken.sol,,131,DynaMOSA,false,false,0.676923076923077,13,26,0.5,75,104,0.7211538461538461,31,33,0.9393939393939394,12,26,0.46153846153846156,21.663999795913696,1779.9329998493195,1801.5969996452332,76,842,1,72
Cover_ZapIn_General_V1.sol,,322,DynaMOSA,false,false,0.2835820895522388,3,16,0.1875,36,129,0.27906976744186046,20,42,0.47619047619047616,9,44,0.20454545454545456,40.6470000743866,1762.5490000247955,1803.1960000991821,37,410,1,72
CourtFarming_HTStake.sol,,58,DynaMOSA,false,false,0.6923076923076923,14,32,0.4375,72,109,0.6605504587155964,20,20,1,3,4,0.75,13.309000015258789,1786.8539998531342,1800.162999868393,159,1749,1,72
Controller.sol,,735,DynaMOSA,false,false,0.7037037037037037,0,8,0,31,70,0.44285714285714284,19,19,1,20,34,0.5882352941176471,12.086000204086304,1789.0880000591278,1801.174000263214,168,1854,1,72
BirdOracle.sol,,668,DynaMOSA,false,false,0.6923076923076923,17,30,0.5666666666666667,43,66,0.6515151515151515,8,9,0.8888888888888888,0,2,0,6.501999855041504,1793.7990000247955,1800.300999879837,257,2835,1,72
BancorV2_ZapIn_General_V1_1.sol,,840,DynaMOSA,false,false,0.2,1,18,0.05555555555555555,24,118,0.2033898305084746,16,39,0.41025641025641024,4,42,0.09523809523809523,32.50999999046326,1769.8570001125336,1802.3670001029968,46,507,1,72
BAE.sol,,769,DynaMOSA,false,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,27.289999961853027,1774.5510001182556,1801.8410000801086,66,733,1,72
AntiBaseProtocol.sol,,493,DynaMOSA,false,false,0.8,4,8,0.5,86,98,0.8775510204081632,39,42,0.9285714285714286,14,26,0.5384615384615384,34.33800005912781,1766.601000070572,1800.9390001296997,107,1178,1,72
ANRXToken.sol,,92,DynaMOSA,false,false,0.782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,6,16,0.375,6.8440001010894775,1793.3780000209808,1800.2220001220703,162,1791,1,72
afiController.sol,,452,DynaMOSA,true,false,0.4956521739130435,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,29,56,0.5178571428571429,14.208999872207642,1786.891000032425,1801.0999999046326,131,1446,1,71
YieldFarmLP2.sol,,126,DynaMOSA,true,false,0.2765957446808511,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,28.486000061035156,1772.5720000267029,1801.058000087738,66,730,1,71
XenoFelix.sol,,42,DynaMOSA,true,false,0.6036585365853658,5,18,0.2777777777777778,90,151,0.5960264900662252,47,63,0.746031746031746,23,60,0.38333333333333336,28.537999868392944,1772.8450000286102,1801.3829998970032,51,568,1,71
WheatFarm.sol,,55,DynaMOSA,true,false,0.24770642201834864,8,26,0.3076923076923077,26,105,0.24761904761904763,8,37,0.21621621621621623,7,40,0.175,24.812000036239624,1777.3760001659393,1802.188000202179,66,733,1,71
Wallet.sol,,905,DynaMOSA,true,false,0.6666666666666666,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,3.3309998512268066,1796.9030001163483,1800.233999967575,418,4600,1,71
Voting.sol,,360,DynaMOSA,true,false,0.11065573770491803,0,30,0,25,250,0.1,22,111,0.1981981981981982,5,94,0.05319148936170213,68.28699994087219,1736.2379999160767,1804.5249998569489,22,250,1,71
UNIWHALE_ERC20.sol,,989,DynaMOSA,true,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,11.299999952316284,1789.1360001564026,1800.4360001087189,219,2413,1,71
TokenDispatch.sol,,897,DynaMOSA,true,false,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,13.807999849319458,1786.2620000839233,1800.0699999332428,173,1908,1,71
TimeMiner.sol,,959,DynaMOSA,true,false,0.9534883720930233,4,6,0.6666666666666666,81,90,0.9,19,19,1,15,18,0.8333333333333334,12.861000061035156,1788.5999999046326,1801.4609999656677,171,1891,1,71
TetherToken.sol,,895,DynaMOSA,true,false,0.8679245283018868,6,12,0.5,41,51,0.803921568627451,11,11,1,19,30,0.6333333333333333,10.59500002861023,1790.486999988556,1801.0820000171661,129,1428,1,71
Straight_Fire_Finance.sol,,319,DynaMOSA,true,false,0.6111111111111112,2,4,0.5,12,22,0.5454545454545454,7,8,0.875,0,0,0,11.476999998092651,1788.8019998073578,1800.2789998054504,166,1835,1,71
SpiritCoin.sol,,0,DynaMOSA,true,false,0.676923076923077,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,16,34,0.47058823529411764,10.041000127792358,1790.4619998931885,1800.5030000209808,121,1340,1,71
SLTDStaking.sol,,585,DynaMOSA,true,false,0.5045871559633027,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,20.228000164031982,1782.2539999485016,1802.4820001125336,84,931,1,71
SALESCONTRACT.sol,,807,DynaMOSA,true,false,0.275,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,8.213000059127808,1791.8519999980927,1800.0650000572205,210,2320,1,71
Rexona.sol,,352,DynaMOSA,true,false,0.6666666666666666,9,22,0.4090909090909091,26,39,0.6666666666666666,8,8,1,7,12,0.5833333333333334,16.075000047683716,1784.718999862671,1800.7939999103546,130,1430,1,71
Reentrance.sol,,246,DynaMOSA,true,false,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,6.365999937057495,1796.0320000648499,1802.3980000019073,170,1871,1,71
RIT.sol,,162,DynaMOSA,true,false,0.559322033898305,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,8,22,0.36363636363636365,13.67300009727478,1787.164999961853,1800.8380000591278,177,1949,1,71
